,artist,song,link,text
107,ABBA,We Wish You A Merry Christmas,/a/abba/we+wish+you+a+merry+christmas_20755361.html,"we wish you a merry christmas  
we wish you a merry christmas  
we wish you a merry christmas  
and a happy new year  
glad tidings we bring  
to you and your kin  
glad tidings for christmas  
and a happy new year  
  
we want some milk and cookies  
we want some milk and cookies  
we want some milk and cookies  
please bring it right here  
glad tidings we bring  
to you and your kin  
glad tidings for christmas  
and a happy new year  
  
we wont go until we get some  
we wont go until we get some  
we wont go until we get some  
so bring it out here  
glad tidings we bring  
to you and your kin  
glad tidings for christmas  
and a happy new year  
  
we wish you a merry christmas  
we wish you a merry christmas  
we wish you a merry christmas  
and a happy new year  
glad tidings we bring  
to you and your kin  
glad tidings for christmas  
and a happy new year

"
108,ABBA,What About Livingstone,/a/abba/what+about+livingstone_20003055.html,"went to buy me a paper at the local newsstand  
and then i heard them laugh and say  
look theyre gonna go flying way up to the moon now  
hey whats it good for anyway  
so i said  
fellas like to ask you a thing if i may  
  
what about livingstone  
what about all those men  
who have sacrificed their lives to lead the way  
tell me wasnt it worth the while  
traveling up the nile  
putting themselves on test  
didnt that help the rest  
wasnt it worth it then  
what about livingstone  
  
and all of those fellas at the local newsstand  
didnt know what to answer or what to say  
so i told them about him that he was just like  
one of those spacemen in his way  
and if you laugh at them  
then theres only a thing i can say  
  
what about livingstone  
what about all those men  
who have sacrificed their lives to lead the way  
tell me wasnt it worth the while  
traveling up the nile  
putting themselves on test  
didnt that help the rest  
wasnt it worth it then  
  
what about livingstone  
didnt he do it well didnt he  
what about all those men  
didnt he do it well didnt he  
who have sacrificed their lives to lead the way  
tell me wasnt it worth the while  
didnt he do it well didnt he  
traveling up the nile  
didnt he do it  
putting themselves on test  
didnt that help the rest  
didnt that help them well didnt it  
wasnt it worth it then  
what about livingstone  
didnt he do it well didnt he  
what about all those men  
didnt he do it well didnt he

"
109,ABBA,When All Is Said And Done,/a/abba/when+all+is+said+done_20003009.html,"heres to us one more toast and then well pay the bill  
deep inside both of us can feel the autumn chill  
birds of passage you and me  
we fly instinctively  
when the summers over and the dark clouds hide the sun  
neither you nor im to blame when all is said and done  
  
in our lives we have walked some strange and lonely treks  
slightly worn but dignified and not too old for sex  
were still striving for the sky  
no taste for humble pie  
thanks for all your generous love and thanks for all the fun  
neither you nor im to blame when all is said and done  
  
its so strange when youre down and lying on the floor  
how you rise shake your head get up and ask for more  
clearheaded and openeyed  
with nothing left untried  
standing calmly at the crossroadsno desire to run  
theres no hurry any more when all is said and done  
  
standing calmly at the crossroadsno desire to run  
theres no hurry any more when all is said and done

"
110,ABBA,When I Kissed The Teacher,/a/abba/when+i+kissed+the+teacher_20002628.html,"everybody screamed when i kissed the teacher  
and they must have thought they dreamed when i kissed the teacher  
all my friends at school  
they had never seen the teacher blush he looked like a fool  
nearly petrified cause he was taken by surprise  
when i kissed the teacher  
couldnt quite believe his eyes when i kissed the teacher  
my whole class went wild  
as i held my breath the world stood still but then he just smiled  
i was in the seventh heaven when i kissed the teacher  
  
one of these days  
gonna tell him i dream of him every night  
one of these days  
gonna show him i care gonna teach him a lesson alright  
  
i was in a trance when i kissed the teacher  
suddenly i took the chance when i kissed the teacher  
leaning over me he was trying to explain the laws of geometry  
and i couldnt help it i just had to kiss the teacher  
  
one of these days  
gonna tell him i dream of him every night  
one of these days  
gonna show him i care gonna teach him a lesson alright  
  
what a crazy day when i kissed the teacher  
all my sense had flown away when i kissed the teacher  
my whole class went wild  
as i held my breath the world stood still but then he just smiled  
i was in the seventh heaven when i kissed the teacher  
i want to hug hug hug him  
when i kissed the teacher  
i want to hug hug him  
when i kissed the teacher  
i want to hug hug hug him  
when i kissed the teacher  
i want to hug hug him  
when i kissed the teacher  
i want to hug hug hug him

"
111,ABBA,Why Did It Have To Be Me?,/a/abba/why+did+it+have+to+be+me_20002575.html,"when you were lonely you needed a man  
someone to lean on well i understand  
its only natural  
but why did it have to be me  
nights can be empty nights can be cold  
so you were looking for someone to hold  
thats only natural  
but why did it have to be me  
  
i was so lonesome i was blue  
i couldnt help it it had to be you and i  
always thought you knew the reason why  
i only wanted a little love affair  
now i can see you are beginning to care  
but baby believe me  
its better to forget me  
  
men are toys in the game that you play  
when you get tired you throw them away  
thats only natural  
but why did it have to be me  
falling in love with a woman like you  
happens so quickly theres nothing to do  
its only natural  
but why did it have to be me  
  
i was so lonesome i was blue  
i couldnt help it it had to be you and i  
always thought you knew the reason why  
i only wanted a little love affair  
now i can see you are beginning to care  
but baby believe me  
its better to forget me

"
112,ABBA,You Owe Me One,/a/abba/you+owe+me+one_10001488.html,"frida now theres a shadow falling over our faces  
doubt forever in our hearts  
and in a while well start to pick up the traces  
we wont find the missing parts  
  
buy me a ticket ill go to the bahamas  
i need a rest from our petty little dramas  
yes i really do  
agnetha frida aha mm  
  
now look what youve done  
im missing all the fun  
baby you owe me one  
aha mm  
  
its my turn to run  
a chance to feel the sun  
baby you owe me one  
frida i wasnt ready for this kind of intrusion  
  
i was taken by surprise  
now both of us are in a state of confusion  
hesitation in our eyes  
something unwanted has entered our existence  
  
i think its better to view it from a distance  
yes i really do  
agnetha frida aha mm  
now look what youve done  
  
im missing all the fun  
baby you owe me one  
aha mm  
its my turn to run  
  
a chance to feel the sun  
baby you owe me one  
aha mm  
now look what youve done  
  
im missing all the fun  
baby you owe me one  
aha mm  
its my turn to run  
  
a chance to feel the sun  
baby you owe me one  
aha mm  
now look what youve done  
  
im missing all the fun  
baby you owe me one  
aha mm  
its my turn to run  
  
a chance to feel the sun  
baby you owe me one  
aha mm  
now look what youve done  
  
im missing all the fun  
baby you owe me one  
aha mm  
its my turn to run  
  
a chance to feel the sun  
baby you owe me one  
aha mm  
now look what youve done  
  
im missing all the fun  
baby you owe me one  
aha

"
113,Ace Of Base,"Always Have, Always Will",/a/ace+of+base/always+have+always+will_20003561.html,"always have always will  
i was mesmerized when i first met you  
wouldnt let myself believe  
that you could step right out of my wildest dreams  
but you didnt know  
that secret part of me  
until we kissed an made it open up so easily  
  
i always have  
even when it didnt show  
i always will  
you know that i just want to touch you  
whenever youre close to me  
i always have  
doesnt matter where we go  
i always will  
you know that i just want to show you  
just how much you mean to me  
always have always will  
  
everything that you give in to  
everything youll ever need  
is locked up somewhere deep inside of me  
you gotta know  
but more importantly  
youve got to stay and hold me while we live this fantasy  
  
i always have  
even when it didnt show  
i always will  
you know that i just want to touch you  
whenever youre close to me  
i always have  
doesnt matter where we go  
i always will  
you know that i just want to show you  
just how much you mean to me  
  
sometimes we try too hard to please  
we should let love come naturally  
and sometimes i dont know  
just what you really do to me  
that is ok  
cause its all part of the mystery  
  
i always have  
even when it didnt show  
i always will  
you know that i just want to touch you  
whenever youre close to me  
i always have  
doesnt matter where we go  
i always will  
you know that i just want to show you  
just how much you mean to me  
always have always will  
  
i always have  
even when it didnt show  
i always will  
you know that i just want to touch you  
whenever youre close to me  
i always have  
doesnt matter where we go  
i always will  
you know that i just want to show you  
just how much you mean to me  
always have always will

"
114,Ace Of Base,Cecilia,/a/ace+of+base/cecilia_20003562.html,"this is a song about a wellknown girl  
who was she  
  
we will never know the answer to that question  
  
cecilia walk in the light  
cecilia youre gonna live forever  
according to a wellknown song  
cecilia walk in the light  
cecilia did you come home and to whom  
  
simon and garfunkel had a little problem  
it was something about their hearts you used to break  
them and make them go down on their knees  
on and on again  
  
cecilia walk in the light  
cecilia youre gonna live forever  
according to a wellknown song  
cecilia walk in the light  
cecilia did you come home and to whom  
romeo and juliet had another story but they  
were a single pair not free like you  
still they got a tragical end  
so many years ago life in itself cant hurt  
  
cecilia walk in the light  
cecilia did you come home and to whom  
  
passion changes but they will still remember you  
i say they loved you and they would do the same for you today  
  
well never know the answer to that question  
  
cecilia walk in the light  
cecilia youre gonna live forever  
according to a well known song  
cecilia walk in the light  
cecilia did you come home and to whom  
  
ive been trying to overcome the mental blocks ive got  
if they loved you why didnt you respond to all their please  
i wonder  
i wonder

"
115,Ace Of Base,Don't Stop,/a/ace+of+base/dont+stop_20186001.html,"dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
dont stop now  
doing what youre doing  
ive got someone who only loves me  
ive got someone wholl always love me  
it is you and me against the world  
if someones trying to hurt you baby  
i will do my best to save us  
what is good for you is good for me  
dont dont stop in the name of twosome  
keep on doing what youre doing  
baby it aint over till its over  
dont stop now dont stop now  
please dont stop  
please dont stop  
doing what youre doing  
dont stop  
please dont stop  
doing what youre doing  
youre my glittering price my sparkling  
precious little diamond always  
you remember id go where youd go  
what you want i will fulfill it  
even if you dont fit in good  
give it up for you the one for me  
dont dont stop in the name of twosome  
keep on doing what youre doing  
baby it aint over till its over  
dont stop now dont stop now  
please dont stop  
gimme gimme more gimme gimme gold  
please dont stop  
doing what youre doing  
dont stop  
gimme gimme more gimme gimme gold  
please dont stop  
doing what youre doing  
you gave my day a tone  
a colour never seen  
i cant tell you the shape of it  
the texture is so new do it  
you gave my day a tone  
a colour never seen  
i cant tell you the shape of it  
the colour is so new  
i will always follow where you go  
baby it aint over till its over  
dont stop now dont stop now  
please dont stop  
gimme gimme more gimme gimme gold  
please dont stop  
doing what youre doing you color my world  
dont stop  
gimme gimme more gimme gimme gold  
please dont stop doing what youre doing  
doing what youre doing  
doing what youre doing  
doing what youre doing  
doing what youre doing  
doing what youre doing  
  

"
116,Ace Of Base,Edge Of Heaven,/a/ace+of+base/edge+of+heaven_20003625.html,"fire i can see it burning so brightly  
fire i can feel it calling out to me  
and as the sun goes down  
it starts to paint a picture  
  
of an ancient town  
so far away across the endless sea  
lead me to the light  
and take me to the edge of heaven  
  
im standing in the night  
looking for the edge of heaven  
well be touching the edge of heaven  
time  
  
close your eyes see dreams of tomorrow  
time  
the wheels are turning till eternity  
and as the darkness comes  
  
i start to see a picture  
of a lonely man  
so clearly now reaching out for me  
lead me to the light  
  
and sail the endless sea  
so lead me to the light  
and take me to the edge of heaven  
the edge of heaven is near  
  
well sail the endless sea

"
117,Ace Of Base,Fashion Party,/a/ace+of+base/fashion+party_20003603.html,"tonight were gonna have a good time  
oh were really gonna have a good time  
  
tonight were gonna have a good time  
oh were really gonna have a good time  
  
confess you look at her  
confess youd like to be with her  
confess you look at her  
confess youd like to be with her  
confess  
confess you look at her  
  
baby  
blueeyed connie walker  
is a fashion model  
youll lose her  
youll lose her  
  
blueeyed connie walker  
is a fashion model  
youll lose her  
youll lose her  
  
do it  
do it  
youll do it  
  
dance yourself mad  
dance yourself mad  
youll like it  
youll like it  
  
fashion party  
were gonna have a real good time

"
118,Ace Of Base,Happy Nation,/a/ace+of+base/happy+nation_20003614.html,"laudate omnes gentes laudate  
magnificat in secula  
et anima mea laudate  
magnificat in secula  
  
happy nation living in a happy nation  
where the people understand  
and dream of the the perfect man  
a situation leading to sweet salvation  
  
for the people for the good  
for mankind brotherhood  
were traveling in time  
ideas by man and only that will last  
  
and over time weve learned from the past  
that no mans fit to rule the world alone  
a man will die but not his ideas  
happy nation  
  
were traveling in time  
traveling in time  
tell them weve gone too far  
tell them weve gone too far  
  
happy nation come through  
and i will dance with you  
happy nation  
happy nation

"
119,Ace Of Base,Hey Darling,/a/ace+of+base/hey+darling_20223005.html,"hey darling  
have to tell bout the world  
have to tell you today  
believe me now  
believe me now  
youd better believe in angels  
theres no other substitute  
we all do that before were going up in the sky  
if your loving is in your money  
know they cannot hug you back  
this is the sound of the world  
i know i say i do i say  
hey darling  
have i told you bout the rest of the world  
hey darling  
why dont you see  
you gonna twist and curl  
take a look around  
take a look around  
youre going to be burned out  
you must blame it on yourself  
youre burning your candlse both ways  
that ive learned from my past  
quench your thirst with memories  
theres no point in being stressed  
that is the thing i have learned  
ive done ive been ive seen all that  
hey darling  
have i told you bout the rest of the world  
hey darling  
why dont you see  
you gonna twist and curl  
take a look around  
hey darling  
have i told you bout the rest of the world  
take a look around  
hey darling ouuh ooooooh  
have i told you bout the rest of the world got to tell you   
im never gonna change my mind  
no im never gonna change my mind  
believe me now  
believe me now  
hey darling  
have i told you bout the rest of the world  
hey darling  
why dont you see  
you gonna twist and curl got to tell you   
hey darling  
hey darling have to tell you today  
hey darling ah uh  
hey darling have to tell you   
hey darling believe me now

"
120,Ace Of Base,Life Is A Flower,/a/ace+of+base/life+is+a+flower_20003583.html,"we live in a free world  
i whistle down the wind  
carry on smiling  
and the world will smile with you  
life is a flower  
so precious in your hand  
carry on smiling  
and the world will smile with you  
  
when every race is run  
and the day is closing in  
i dont care about the world  
im living for the light  
dont cry for me today ah ah ah  
  
we live in a free world  
i whistle down the wind  
  
i can not be your judge  
mr jailer is your host  
hes keeping you inside  
and hides you from the world  
no catcher in the rye  
can help you from yourself  
  
we live in a free world  
i whistle down the wind  
  
please mr agony  
release them for a while  
earn them the consequences of  
living without life  
  
we live in a free world

"
121,Ace Of Base,"Mercy, Mercy",/a/ace+of+base/mercy+mercy_20003659.html,"the man in the moon has a thousand different faces  
the man in the moon changes colours each day  
hes watching us all  
the big and the small  
can he see  
just you and me  
searching for my destiny  
mercy mercy  
youve gotta have pity on me  
have mercy on me  
mercy mercy  
wanna be free and happy  
have mercy on me  
do you believe we can travel into the future  
do you believe theres a man in the sky  
were making him sad  
the good and the bad  
can he see  
just you and me  
searching for my destiny  
ohh  
mercy mercy  
youve gotta have pity on me  
have mercy on me  
mercy mercy  
wanna be free and happy  
have mercy on me  
i dont wanna be just one in many faces  
i want you looking at me  
sit down and take a look  
put me into motion  
give me something to believe  
mmm hmmm mmm  
mmm hmmm mmm  
mercy mercy  
youve gotta have pity on me  
have mercy on me  
mercy mercy  
youve gotta have pity on me  
have mercy on me  
ohhh  
mercy mercy  
youve gotta have pity on me  
have mercy on me mmm  
oh  
mercy mercy  
youve gotta have pity on me  
have mercy on me

"
122,Ace Of Base,Never Gonna Say I'm Sorry,/a/ace+of+base/never+gonna+say+im+sorry_20003631.html,"im never gonna say im sorry  
im a clown for everyone  
im never gonna let you down  
im always here like a sun  
  
im a looser that is a fact for sure  
im happy even if you dont want  
to invite me out for a dance tonight  
im not normal i know i dont care  
im never gonna say  
  
im always here like a sun im always here  
like a ghost i follow your steps so true  
you dont have to bribe me or fill me up  
give me just a minute to shine with you  
i will make you so happy make you laugh  
im never gonna say im sorry for  
  
the essence of my soul  
theres so many ways to change my life  
cause i want to oh  
im like a clown im fun for everyone  
im never gonna say im sorry

"
123,Ace Of Base,Perfect World,/a/ace+of+base/perfect+world_20003554.html,"they say the time has come for us  
to start again  
i believe thats true  
they say the time has come for us  
  
to make amends  
and i believe that too  
why tell me why  
is it all so hard to find  
  
i pray each day  
for a perfect world  
where children are laughing  
lovers romancing  
  
time stands still  
a perfect world  
theres nothing to cry for  
no one to die for  
  
wonderful  
in a perfect world  
our fathers father says that  
things were better then  
  
how easy they forgot  
on every page in every book of history  
a thousand tears were shed  
theres hope in our hearts  
  
and love in our eyes  
day after day i keep searching  
why tell me why  
is it all so hard to find  
  
i pray each day  
for a perfect world  
show me the way im to understand  
that you prove to myself that im a man  
  
and you love but you cant look from above  
travel cross the seven seas to be with you  
passion and desire will see me through  
the road that i must travel will wind and curl  
youre all i ever needed in a perfect world

"
124,Ace Of Base,Who Am I,/a/ace+of+base/who+am+i_21013020.html,"i was born in the shadows  
under the iberian sun  
i was the dawn of the valley  
under the iberian sun  
  
i once was a sinner  
but who was not  
i really liked to rumble and hustle a lot  
but where is the key monster  
he is not here  
i am just a gatekeeper  
now so sincere  
now so sincere  
now so sincere  
  
who am i  
what is the purpose  
who am i  
and where do i flee  
who am i  
id like to remember  
who am i  
and who do i want to be  
who do i want to be  
who am i  
and who do i want to be  
  
i went down to the river  
trying to find peace in my mind  
in the throw  
i saw you glimmer  
the desire for you made me blind  
i first saw you at the distance  
when the moons at its height  
i came to get to know you  
a disclosure so bright  
i knew in my heart  
when your flair made me swoon  
i am just a prisoner  
in search of my tune  
  
who am i  
what is the purpose  
who am i  
from where do i flee  
who am i  
id like to remember  
who am i  
and who do i want to be

"
125,Adam Sandler,Camp Granada,/a/adam+sandler/camp+granada_20644961.html,"hello mudda hello fadda  
here i am at camp granada  
camp is very entertaining  
they say well have some fun when it stops raining  
  
i went hiking with joe spivy  
he developed poison ivy  
you remeber leonard skinner  
he got ptomaine poisoning last night after dinner  
  
all the counslers hate the waiters  
and the lake has alligators  
and the head coach wants no sissies  
so he reads to us from something called uylesses  
  
i dont want this should i scare ya  
but my bunk mate has malaria  
you remember jeffery hardy  
theyre about to organize a searching party  
  
take me home o mudda fudda  
take me home i hate granada  
dont leave me out in the forest  
where i might get eaten by a bear  
  
take me home i promise i will not make noise  
or mess the house with other boys  
o please dont make me stay  
ive been here one whole day  
  
dearest fadda darling mudda  
hows my precious little brudda  
let me come home if you miss me  
i would even let aunt bertha hug and kiss me  
  
wait a minute it stopped hailing  
guys are swimming gals are sailing  
playing base ball gee thats bedda  
mudda fudda kindly disregard this letter

"
126,Adam Sandler,Creepin' On The Mayor,/a/adam+sandler/creepin+on+the+mayor_20176471.html,"oh shit is that them crazy fucks from across town they  
didnt see me did they fuck it they headin this way damn  
gotta be somewhere to hide around here no bushes no  
trees what the fuck ill just hide my ass in this garbage can  
there we go safe and sound no motherfuckers gonna find  
me here shit ill just wash my clothes later  
gangsters  
whered you run to you candy ass motherfucker  
you can hide all you want but when we find you we still gonna  
fuck you up see you tomorrow bitch  
gunshots  
no you wont cause im gonna stay in my basement all day  
i sure fooled them stupid fucks hehehe  
woman  
ill be right there honey just let me throw these dirty diapers out  
man  
okay baby  
woman  
man they stink that baby couldnt stop shittin today  
man  
i know baby  
i dont care baby shit dont mean nothin cause im safe and  
sound shit no one can fuck with me in this tin can im a  
motherfuckin untouchable yeah yeah

"
127,Adam Sandler,Love Stinks,/a/adam+sandler/love+stinks_20644958.html,"whooo hoo  
cindy and scott are newleyweds  
whoopeedoo  
  
he loves her but she loves this guyright over here  
and he loves somebody else   
you just cant win  
and so it goes until the day you die  
this thing they call love  
its gonna make you cryyy i hate you  
  
ive had the blues the reds and the pinks  
one things for suurre  
  
love stinks  
love stinks yeah yeah  
love stinks  
love stinks yeah yeah  
love stinks  
love stinks yeah yeah  
looove stinks yeah yeah  
  
adam gets punched out

"
128,Adam Sandler,Mr. Bake-O,/a/adam+sandler/mr+bake+o_10002543.html,"  
  
  
im sitting in my chair watching the tv  
its not even on but theres plenty for me to see  
i just lit some crazy ass shit  
that my friend overnight mailed to me  
  
im fucking wasted  
its the best shit i ever tasted  
i think they fucking laced it  
cause im so damn lambasted  
  
oh my friend came over so i packed him a pipe  
i told him he better go easy with this shit but he didnt believe the hype  
he sparked three bows just to show he could take it  
two minutes later he was playing backgammon naked  
  
hes fucking wasted  
its the best shit he ever tasted  
hes lost in fucking spaceded  
cause hes so wicked wicked wasted  
  
oh i spent the last two hours  
hiding under my bed  
cause i looked in the garbage can  
and i think i saw my uncle louies head  
  
im fucking wasted  
  
well my friend blew a hit into my pet birds face  
the bird laughed hysterically and started to moonwalk all over the place  
he tripped over the toaster wire and fell on his beak  
he looked at the two of us and he started to speak  
  
im fucking wasted  
its the best shit ive ever tasted  
my brains been eraseded  
well fucking fried  
  
im sitting in the bathtub wanting something to eat  
i wanted a pizza the bird said pepperoni would be sweet  
delivery guy showed up four hours later handed me his shoe  
i said we ordered pizza buddy what the hells up with you  
  
im fucking wasted  
its the best shit i ever fucking tasted  
oh fucking shit  
  
im way too baked  
  

"
129,Adam Sandler,Steve Polychronopolous,/a/adam+sandler/steve+polychronopolous_20003935.html,"im a big fuckin dick  
im a pain in your ass  
i drink all your beer  
ill eat the last slice  
ill give you charley horses  
ill pull your shorts down at the beach  
i always need a ride  
nobody likes me  
  
my names steve motherfucking polychronopolous  
  
i spit when i talk  
i swear in front of your mother  
i throw shit at the movies  
i wear tight pants  
i ask you to buy an extra yankee ticket  
and then i dont show  
i tell you i saw your girlfriend  
fucking two guys at a party  
  
cause my names steve motherfucking polychronopolous  
  
ill piss on your toilet seat and tell your dad you got stoned  
ill borrow your jacket and never think of returning it  
  
polychronopolous  
pansy  
pussy  
shit for brains  
douchebag  
  
ill leave your gate open  
so your dog runs away  
ill make fun of your pimple  
then ill grab your sisters ass  
  
cause my names steve motherfucking polychronopolous  
  
and i dont care  
and i dont give a shit  
  
ill break your brothers stereo  
and then tell him it was you  
you think youre better than me  
well youre fucking wrong  
  
everybody knows im steve motherfucking polychronopolous  
  
deal with it

"
130,Adam Sandler,The Adventures Of The Cow,/a/adam+sandler/the+adventures+of+the+cow_20003936.html,"performed by adam sandler frank and randi  
transcribed by a fan  
and now a cow at bat in the bottom of the 6th inning of a little league game
getting hit by a pitch  
baseball sounds and cow bell ringingball is hit and hits cow  
cow moo  
and now a cow who goes skydiving for the very first time and thinks his
parachute isnt gonna open when it finnally does 40 feet from the ground  
plane sounds  
m1 alright cow dont even think about just jump and enjoy the ride down
quit being a pansy and do it  
cow moo  
ripcord sounds  
cow moomrr  
parachute opens  
cow moow  
thud  
and now a cow who goes to the chicken hot drivethru and then gets halfway
home before realising they forgot his french fries  
cow opening paper bag  
cow moomoo  
car screeches and turns back around  
cow mrr  
and now a cow winning first prise in the bellyflop contest at spring break
and then realises he cant swim  
cow walking towards pool big splash  
cow moo  
crowd cheering  
cow mrrmrr  
underwater moo  
and now a club gets a dance at a classy strip club when a bouncer notices he
doesnt have any shoes on  
f1 ohh baby you like it when i dance with you  
cow moo  
f1 uh uh uh you cant touch that  
cow moo  
bouncer keep your hands off the girl  
cow moo  
bouncer hey cow you got no shoes on you gotta leave  
cow moo  
m2 hey watch it cow  
and now a cow playing tennis against farmer stinky thumbs arbuckle when the
farmer makes an obvious bad call  
tennis ball being hit  
farmer that was out  
cow moo  
farmer dont tell me it wasnt cause i saw it and that was out  
cow moo  
farmer by at least 3 feet thats how far come in look there is still a mark
where its out  
cow moo  
farmer dont tell that was from an old ball that was this ball and this ball
was out  
cow mrr  
farmer you cannot see from that angle  
cow moo  
and now a cow receives a phone call who he thinks is from a famous actor but
he soon finds out its just a practical joke  
phone rings cow picks it up  
farmer hello may i speak to the cow  
cow moo  
farmer hi im a famous actor  
cow moo  
farmer oh thank you very much i was wondering if you would like to go to
dinner with me  
cow moo  
farmer why dont i make reservations  
cow moo  
farmer and why dont i tell you my real name farmer stinky thumbs arbuckle  
cow mrr  
farmer take that fatty  
cow mrr  
slams down phone  
and now a cow gets his revenge on farmer stinky thumbs arbuckle  
car sounds  
farmer pull over pull the vehicle to the side of the road i am warning you
for the last time  
car hits farmer  
farmer oooh  
cow mooooooooooooo  

"
131,Adam Sandler,The Psychotic Legend Of Uncle Donnie,/a/adam+sandler/the+psychotic+legend+of+uncle+donnie_20300396.html,"holy shit this boat is sweet uncle donnie  
it must be fast and shit  
this fucking boats got more balls then the fuckin celtics lockeroom  
yeah but it musta cost you like 50 gs or something  
one might think that but guess what it didnt cost me jack shit  
what do you mean  
i stole it out of a winter storage parking lot  
no fucking way you shitten me  
yeah paintjob change of the license and bingo here we are sunny times  
oh yeah the sun is extra fucking hot i had to stop drinking or i was gonna  
pass out  
i didnt eat all day im extra fucking buzzed  
  

"
132,Adam Sandler,Welcome My Son,/a/adam+sandler/welcome+my+son_20342716.html,"welcome my son to your very first day  
so proud to be the one  
who brought you this way  
i love you with all my heart  
and my love is here to stay  
but i cant help worrying  
will you eventually smoke weed  
  
soon enough youll be walking  
you and me hand in hand  
the silly words youll be talkin  
only daddy can understand  
well go out making snowmen  
building castles in the sand  
and all the time im thinking  
will this kid end up smokin weed  
  
but time keeps on going  
and you keep on growin  
youre now six years old  
youre getting so good at your spellin  
but my mind is always dwellin  
on the fact that you  
could be the kind of guy  
who grows up and needs  
to smoke weed on the couch  
all the time  
all the time  
  
so answer me this while  
youre lying in your little bed  
why must you insist on bein  
such a fuckin pothead  
theres other things in life  
that can make you feel good  
but you just keep on smokin your herb  
you cant get enough of  
your precious precious reefer  
where you getting all this money  
to buy so much hawaiian dope

"
133,Adele,All I Ask,/a/adele/all+i+ask_21105101.html,"verse 1  
i will leave my heart at the door  
i wont say a word  
theyve all been said before you know  
so why dont we just play pretend  
like were not scared of whats coming next  
or scared of having nothing left  
  
prechorus  
look dont get me wrong  
i know there is no tomorrow  
all i ask is  
  
chorus  
if this is my last night with you  
hold me like im more than just a friend  
give me a memory i can use  
take me by the hand while we do what lovers do  
it matters how this ends  
cause what if i never love again  
  
verse 2  
i dont need your honesty  
its already in your eyes and im sure my eyes they speak for me  
no one knows me like you do  
and since youre the only one that matters tell me who do i run to  
  
prechorus  
now dont get me wrong  
i know there is no tomorrow  
all i ask is  
  
chorus  
if this is my last night with you  
hold me like im more than just a friend  
give me a memory i can use  
take me by the hand while we do what lovers do  
it matters how this ends  
cause what if i never love again  
  
bridge  
let this be our lesson in love  
let this be the way we remember us  
i dont wanna be cruel or vicious  
and i aint asking for forgiveness  
all i ask is  
  
chorus  
if this is my last night with you  
hold me like im more than just a friend  
give me a memory i can use  
take me by the hand while we do what lovers do  
it matters how this ends  
cause what if i never love again

"
134,Adele,Can't Let Go,/a/adele/cant+let+go_21105103.html,"verse 1  
when did it go wrong i will never know  
i have loved you all my life  
how did it slow down i go round and round  
thinking about it all the time  
  
prechorus  
i gave you heaven on a platter baby  
i gave you everything you never gave me  
i never lied and i never faked it  
only wanted for you to save me  
this love it aint over yet  
theres too much that i havent said  
  
chorus  
did you find the note that i wrote  
i hid it in the seam of your coat  
it was hard to write with a lump in my throat  
do you even know i cant let go  
  
verse 2  
why were you so cold let the truth be told  
tell me was it all for the thrill  
what was i thinking i gave you everything  
but you still went for the kill  
  
prechorus  
i gave you heaven on a platter baby  
i gave you everything you never gave me  
i never lied and i never faked it  
only wanted for you to save me  
  
chorus  
did you find the note that i wrote  
i hid it in the seam of your coat  
it was hard to write with a lump in my throat  
do you even know i cant let go  
  
bridge  
oooh sometimes i feel like im in the dark  
oooh i thought id die in your arms  
  
chorus  
did you find the note that i wrote  
i hid it in the seam of your coat  
it was hard to write i had a lump in my throat  
do you even know that i cant let go  
  
outro  
hope you know i wont let go

"
135,Adele,Crazy For You,/a/adele/crazy+for+you_20830095.html,"found myself today singing out your name  
you said im crazy  
if i am im crazy for you  
  
sometimes sitting in the dark wishing you were here  
turns me crazy  
but its you who makes me lose my head  
  
and every time im meant to be acting sensible  
you drift into my head  
and turn me into a crumbling fool  
  
tell me to run and ill race  
if you want me to stop ill freeze  
and if you want me gone ill leave just hold me closer baby  
and make me crazy for you  
crazy for you  
  
lately with this state im in i cant help myself but spin  
i wish youd come over  
send me spinning closer to you  
  
my oh my how my blood boils its sweet taste for you  
strips me down bare  
and gets me into my favorite mood  
  
i keep on trying fighting these feelings away  
but the more i do  
the crazier i turn into  
  
pacing floors and opening doors  
hoping youll walk through  
and save me boy  
because im too crazy for you  
crazy for you

"
136,Adele,Daydreamer,/a/adele/daydreamer_20730061.html,"daydreamer  
sitting on the sea  
soaking up the sun  
he is a real lover  
and making up the past  
feeling up his girl  
like hes never felt a figure before  
  
a jaw dropper  
looks good when he walks  
is the subject of their talk  
he would be hard to chase  
but good to catch  
and he could change the world  
with his hands behind his back oh  
  
you can find him sittin on your doorstep  
waiting for a surprise  
and he will feel like hes been there for hours  
and you can tell that hell be there for life  
  
daydreamer  
with eyes that make you melt  
he lends his coat for shelter  
plus hes there for you  
when he shouldnt be  
but he stays all the same  
waits for you  
then sees you through  
  
theres no way i  
could describe him  
what ill say is  
just what im hoping for  
  
but i will find him sittin on my doorstep  
waiting for a surprise  
and he will feel like hes been there for hours  
and i can tell that hell be there for life  
and i can tell that hell be there for life

"
